"workerid","qnumber","qtype","condition","item","response","lower","upper"
"18",4,"bins","prior","laptop",0.05,1600,"1650"
"18",4,"bins","prior","laptop",0.06,1650,"1700"
"18",4,"bins","prior","laptop",0.09,1700,"1750"
"18",4,"bins","prior","laptop",0.08,1750,"1800"
"18",4,"bins","prior","laptop",0.07,1800,"1850"
"18",4,"bins","prior","laptop",0.06,1850,"1900"
"18",4,"bins","prior","laptop",0.18,1900,"1950"
"18",4,"bins","prior","laptop",0.24,1950,"2000"
"18",4,"bins","prior","laptop",0.14,2000,"2050"
"18",4,"bins","prior","laptop",0.11,2050,"2100"
"18",4,"bins","prior","laptop",0.05,2100,"2150"
"18",4,"bins","prior","laptop",0.04,2150,"2200"
"18",4,"bins","prior","laptop",0.07,2200,"2250"
"18",4,"bins","prior","laptop",0.04,2250,"2300"
"18",4,"bins","prior","laptop",0.06,2300,"2350"
"18",4,"bins","prior","laptop",0.05,2350,"2400"
"18",4,"bins","prior","laptop",0.05,2400,"2450"
"18",4,"bins","prior","laptop",0.05,2450,"infty"
"19",4,"bins","prior","headphones",0.28,0,"6"
"19",4,"bins","prior","headphones",0.65,6,"12"
"19",4,"bins","prior","headphones",0.8,12,"18"
"19",4,"bins","prior","headphones",0.81,18,"24"
"19",4,"bins","prior","headphones",0.83,24,"30"
"19",4,"bins","prior","headphones",0.9,30,"36"
"19",4,"bins","prior","headphones",0.72,36,"42"
"19",4,"bins","prior","headphones",0.68,42,"48"
"19",4,"bins","prior","headphones",0.71,48,"54"
"19",4,"bins","prior","headphones",0.76,54,"60"
"19",4,"bins","prior","headphones",0.68,60,"66"
"19",4,"bins","prior","headphones",0.75,66,"72"
"19",4,"bins","prior","headphones",0.72,72,"78"
"19",4,"bins","prior","headphones",0.76,78,"84"
"19",4,"bins","prior","headphones",0.77,84,"90"
"19",4,"bins","prior","headphones",0.84,90,"96"
"19",4,"bins","prior","headphones",0.83,96,"102"
"19",4,"bins","prior","headphones",0.82,102,"108"
"19",4,"bins","prior","headphones",0.8,108,"114"
"19",4,"bins","prior","headphones",0.73,114,"120"
"19",4,"bins","prior","headphones",0.68,120,"126"
"19",4,"bins","prior","headphones",0.64,126,"132"
"19",4,"bins","prior","headphones",0.63,132,"138"
"19",4,"bins","prior","headphones",0.62,138,"144"
"19",4,"bins","prior","headphones",0.59,144,"150"
"19",4,"bins","prior","headphones",0.63,150,"156"
"19",4,"bins","prior","headphones",0.63,156,"162"
"19",4,"bins","prior","headphones",0.6,162,"168"
"19",4,"bins","prior","headphones",0.6,168,"174"
"19",4,"bins","prior","headphones",0.58,174,"180"
"19",4,"bins","prior","headphones",0.44,180,"186"
"19",4,"bins","prior","headphones",0.45,186,"192"
"19",4,"bins","prior","headphones",0.44,192,"198"
"19",4,"bins","prior","headphones",0.42,198,"204"
"19",4,"bins","prior","headphones",0.42,204,"210"
"19",4,"bins","prior","headphones",0.43,210,"216"
"19",4,"bins","prior","headphones",0.43,216,"222"
"19",4,"bins","prior","headphones",0.42,222,"228"
"19",4,"bins","prior","headphones",0.42,228,"234"
"19",4,"bins","prior","headphones",0.35,234,"240"
"19",4,"bins","prior","headphones",0.44,240,"246"
"19",4,"bins","prior","headphones",0.44,246,"252"
"19",4,"bins","prior","headphones",0.42,252,"258"
"19",4,"bins","prior","headphones",0.4,258,"264"
"19",4,"bins","prior","headphones",0.39,264,"270"
"19",4,"bins","prior","headphones",0.35,270,"276"
"19",4,"bins","prior","headphones",0.38,276,"282"
"19",4,"bins","prior","headphones",0.29,282,"288"
"19",4,"bins","prior","headphones",0.27,288,"294"
"19",4,"bins","prior","headphones",0.17,294,"300"
"19",4,"bins","prior","headphones",0.31,300,"306"
"19",4,"bins","prior","headphones",0.22,306,"312"
"19",4,"bins","prior","headphones",0.21,312,"318"
"19",4,"bins","prior","headphones",0.12,318,"324"
"19",4,"bins","prior","headphones",0.11,324,"infty"
"20",4,"bins","posterior","headphones",0,0,"6"
"20",4,"bins","posterior","headphones",0,6,"12"
"20",4,"bins","posterior","headphones",0,12,"18"
"20",4,"bins","posterior","headphones",0,18,"24"
"20",4,"bins","posterior","headphones",0,24,"30"
"20",4,"bins","posterior","headphones",0,30,"36"
"20",4,"bins","posterior","headphones",0,36,"42"
"20",4,"bins","posterior","headphones",0,42,"48"
"20",4,"bins","posterior","headphones",0.17,48,"54"
"20",4,"bins","posterior","headphones",0.35,54,"60"
"20",4,"bins","posterior","headphones",0.37,60,"66"
"20",4,"bins","posterior","headphones",0.59,66,"72"
"20",4,"bins","posterior","headphones",0.76,72,"78"
"20",4,"bins","posterior","headphones",0.86,78,"84"
"20",4,"bins","posterior","headphones",0.92,84,"90"
"20",4,"bins","posterior","headphones",1,90,"96"
"20",4,"bins","posterior","headphones",1,96,"102"
"20",4,"bins","posterior","headphones",1,102,"108"
"20",4,"bins","posterior","headphones",1,108,"114"
"20",4,"bins","posterior","headphones",1,114,"120"
"20",4,"bins","posterior","headphones",0.85,120,"126"
"20",4,"bins","posterior","headphones",0.7,126,"132"
"20",4,"bins","posterior","headphones",0.53,132,"138"
"20",4,"bins","posterior","headphones",0.31,138,"144"
"20",4,"bins","posterior","headphones",0.13,144,"150"
"20",4,"bins","posterior","headphones",0,150,"156"
"20",4,"bins","posterior","headphones",0,156,"162"
"20",4,"bins","posterior","headphones",0,162,"168"
"20",4,"bins","posterior","headphones",0,168,"174"
"20",4,"bins","posterior","headphones",0,174,"180"
"20",4,"bins","posterior","headphones",0,180,"186"
"20",4,"bins","posterior","headphones",0,186,"192"
"20",4,"bins","posterior","headphones",0,192,"198"
"20",4,"bins","posterior","headphones",0,198,"204"
"20",4,"bins","posterior","headphones",0,204,"210"
"20",4,"bins","posterior","headphones",0,210,"216"
"20",4,"bins","posterior","headphones",0,216,"222"
"20",4,"bins","posterior","headphones",0,222,"228"
"20",4,"bins","posterior","headphones",0,228,"234"
"20",4,"bins","posterior","headphones",0,234,"240"
"20",4,"bins","posterior","headphones",0,240,"246"
"20",4,"bins","posterior","headphones",0,246,"252"
"20",4,"bins","posterior","headphones",0,252,"258"
"20",4,"bins","posterior","headphones",0,258,"264"
"20",4,"bins","posterior","headphones",0,264,"270"
"20",4,"bins","posterior","headphones",0,270,"276"
"20",4,"bins","posterior","headphones",0,276,"282"
"20",4,"bins","posterior","headphones",0,282,"288"
"20",4,"bins","posterior","headphones",0,288,"294"
"20",4,"bins","posterior","headphones",0,294,"300"
"20",4,"bins","posterior","headphones",0,300,"306"
"20",4,"bins","posterior","headphones",0,306,"312"
"20",4,"bins","posterior","headphones",0,312,"318"
"20",4,"bins","posterior","headphones",0,318,"324"
"20",4,"bins","posterior","headphones",0,324,"infty"
"21",4,"bins","posterior","sweater",0,0,"3"
"21",4,"bins","posterior","sweater",0.03,3,"6"
"21",4,"bins","posterior","sweater",0.06,6,"9"
"21",4,"bins","posterior","sweater",0.03,9,"12"
"21",4,"bins","posterior","sweater",0.03,12,"15"
"21",4,"bins","posterior","sweater",0,15,"18"
"21",4,"bins","posterior","sweater",0.01,18,"21"
"21",4,"bins","posterior","sweater",0,21,"24"
"21",4,"bins","posterior","sweater",0,24,"27"
"21",4,"bins","posterior","sweater",0.03,27,"30"
"21",4,"bins","posterior","sweater",0,30,"33"
"21",4,"bins","posterior","sweater",0.18,33,"36"
"21",4,"bins","posterior","sweater",0.2,36,"39"
"21",4,"bins","posterior","sweater",0.2,39,"42"
"21",4,"bins","posterior","sweater",0.22,42,"45"
"21",4,"bins","posterior","sweater",0.5,45,"48"
"21",4,"bins","posterior","sweater",0.5,48,"51"
"21",4,"bins","posterior","sweater",0.5,51,"54"
"21",4,"bins","posterior","sweater",0.5,54,"57"
"21",4,"bins","posterior","sweater",0.5,57,"60"
"21",4,"bins","posterior","sweater",0.69,60,"63"
"21",4,"bins","posterior","sweater",0.72,63,"66"
"21",4,"bins","posterior","sweater",0.75,66,"69"
"21",4,"bins","posterior","sweater",0.76,69,"72"
"21",4,"bins","posterior","sweater",0.76,72,"75"
"21",4,"bins","posterior","sweater",0.76,75,"78"
"21",4,"bins","posterior","sweater",0.8,78,"81"
"21",4,"bins","posterior","sweater",0.78,81,"84"
"21",4,"bins","posterior","sweater",0.76,84,"87"
"21",4,"bins","posterior","sweater",0.77,87,"90"
"21",4,"bins","posterior","sweater",0.77,90,"93"
"21",4,"bins","posterior","sweater",0.98,93,"96"
"21",4,"bins","posterior","sweater",0.98,96,"99"
"21",4,"bins","posterior","sweater",0.97,99,"102"
"21",4,"bins","posterior","sweater",0.98,102,"105"
"21",4,"bins","posterior","sweater",1,105,"108"
"21",4,"bins","posterior","sweater",1,108,"111"
"21",4,"bins","posterior","sweater",1,111,"114"
"21",4,"bins","posterior","sweater",1,114,"117"
"21",4,"bins","posterior","sweater",1,117,"120"
"21",4,"bins","posterior","sweater",1,120,"123"
"21",4,"bins","posterior","sweater",1,123,"126"
"21",4,"bins","posterior","sweater",1,126,"129"
"21",4,"bins","posterior","sweater",0.98,129,"132"
"21",4,"bins","posterior","sweater",0.98,132,"135"
"21",4,"bins","posterior","sweater",1,135,"138"
"21",4,"bins","posterior","sweater",0.99,138,"141"
"21",4,"bins","posterior","sweater",0.98,141,"144"
"21",4,"bins","posterior","sweater",0.99,144,"147"
"21",4,"bins","posterior","sweater",0.99,147,"150"
"21",4,"bins","posterior","sweater",0.99,150,"153"
"21",4,"bins","posterior","sweater",0.99,153,"156"
"21",4,"bins","posterior","sweater",0.99,156,"159"
"21",4,"bins","posterior","sweater",0.97,159,"162"
"21",4,"bins","posterior","sweater",1,162,"165"
"21",4,"bins","posterior","sweater",1,165,"168"
"21",4,"bins","posterior","sweater",1,168,"171"
"21",4,"bins","posterior","sweater",1,171,"174"
"21",4,"bins","posterior","sweater",1,174,"177"
"21",4,"bins","posterior","sweater",1,177,"180"
"21",4,"bins","posterior","sweater",1,180,"183"
"21",4,"bins","posterior","sweater",1,183,"186"
"21",4,"bins","posterior","sweater",1,186,"189"
"21",4,"bins","posterior","sweater",1,189,"192"
"21",4,"bins","posterior","sweater",1,192,"195"
"21",4,"bins","posterior","sweater",1,195,"198"
"21",4,"bins","posterior","sweater",1,198,"201"
"21",4,"bins","posterior","sweater",1,201,"204"
"21",4,"bins","posterior","sweater",0.98,204,"207"
"21",4,"bins","posterior","sweater",0.93,207,"210"
"21",4,"bins","posterior","sweater",0.97,210,"213"
"21",4,"bins","posterior","sweater",0.96,213,"216"
"21",4,"bins","posterior","sweater",0.72,216,"219"
"21",4,"bins","posterior","sweater",0.71,219,"222"
"21",4,"bins","posterior","sweater",0.72,222,"225"
"21",4,"bins","posterior","sweater",0.71,225,"228"
"21",4,"bins","posterior","sweater",0.73,228,"231"
"21",4,"bins","posterior","sweater",0.5,231,"234"
"21",4,"bins","posterior","sweater",0.5,234,"237"
"21",4,"bins","posterior","sweater",0.49,237,"infty"
"22",4,"bins","posterior","laptop",0.01,0,"50"
"22",4,"bins","posterior","laptop",0.01,50,"100"
"22",4,"bins","posterior","laptop",0.03,100,"150"
"22",4,"bins","posterior","laptop",0.08,150,"200"
"22",4,"bins","posterior","laptop",0.08,200,"250"
"22",4,"bins","posterior","laptop",0.06,250,"300"
"22",4,"bins","posterior","laptop",0.09,300,"350"
"22",4,"bins","posterior","laptop",0.07,350,"400"
"22",4,"bins","posterior","laptop",0.09,400,"450"
"22",4,"bins","posterior","laptop",0.08,450,"500"
"22",4,"bins","posterior","laptop",0.19,500,"550"
"22",4,"bins","posterior","laptop",0.22,550,"600"
"22",4,"bins","posterior","laptop",0.22,600,"650"
"22",4,"bins","posterior","laptop",0.21,650,"700"
"22",4,"bins","posterior","laptop",0.23,700,"750"
"22",4,"bins","posterior","laptop",0.22,750,"800"
"22",4,"bins","posterior","laptop",0.22,800,"850"
"22",4,"bins","posterior","laptop",0.21,850,"900"
"22",4,"bins","posterior","laptop",0.22,900,"950"
"22",4,"bins","posterior","laptop",0.23,950,"1000"
"22",4,"bins","posterior","laptop",0.28,1000,"1050"
"22",4,"bins","posterior","laptop",0.32,1050,"1100"
"22",4,"bins","posterior","laptop",0.33,1100,"1150"
"22",4,"bins","posterior","laptop",0.38,1150,"1200"
"22",4,"bins","posterior","laptop",0.5,1200,"1250"
"22",4,"bins","posterior","laptop",0.5,1250,"1300"
"22",4,"bins","posterior","laptop",0.5,1300,"1350"
"22",4,"bins","posterior","laptop",0.55,1350,"1400"
"22",4,"bins","posterior","laptop",0.56,1400,"1450"
"22",4,"bins","posterior","laptop",0.58,1450,"1500"
"22",4,"bins","posterior","laptop",0.58,1500,"1550"
"22",4,"bins","posterior","laptop",0.6,1550,"1600"
"22",4,"bins","posterior","laptop",0.64,1600,"1650"
"22",4,"bins","posterior","laptop",0.64,1650,"1700"
"22",4,"bins","posterior","laptop",0.66,1700,"1750"
"22",4,"bins","posterior","laptop",0.68,1750,"1800"
"22",4,"bins","posterior","laptop",0.68,1800,"1850"
"22",4,"bins","posterior","laptop",0.7,1850,"1900"
"22",4,"bins","posterior","laptop",0.71,1900,"1950"
"22",4,"bins","posterior","laptop",0.71,1950,"2000"
"22",4,"bins","posterior","laptop",0.67,2000,"2050"
"22",4,"bins","posterior","laptop",0.72,2050,"2100"
"22",4,"bins","posterior","laptop",0.7,2100,"2150"
"22",4,"bins","posterior","laptop",0.7,2150,"2200"
"22",4,"bins","posterior","laptop",0.71,2200,"2250"
"22",4,"bins","posterior","laptop",0.73,2250,"2300"
"22",4,"bins","posterior","laptop",0.87,2300,"2350"
"22",4,"bins","posterior","laptop",0.88,2350,"2400"
"22",4,"bins","posterior","laptop",0.91,2400,"2450"
"22",4,"bins","posterior","laptop",0.92,2450,"infty"
"23",4,"bins","posterior","coffee maker",0.02,0,"4"
"23",4,"bins","posterior","coffee maker",0.02,4,"8"
"23",4,"bins","posterior","coffee maker",0.01,8,"12"
"23",4,"bins","posterior","coffee maker",0.02,12,"16"
"23",4,"bins","posterior","coffee maker",0.02,16,"20"
"23",4,"bins","posterior","coffee maker",0.02,20,"24"
"23",4,"bins","posterior","coffee maker",0.01,24,"28"
"23",4,"bins","posterior","coffee maker",0.01,28,"32"
"23",4,"bins","posterior","coffee maker",0.02,32,"36"
"23",4,"bins","posterior","coffee maker",0.02,36,"40"
"23",4,"bins","posterior","coffee maker",0.01,40,"44"
"23",4,"bins","posterior","coffee maker",0.01,44,"48"
"23",4,"bins","posterior","coffee maker",0.79,48,"52"
"23",4,"bins","posterior","coffee maker",0.77,52,"56"
"23",4,"bins","posterior","coffee maker",0.77,56,"60"
"23",4,"bins","posterior","coffee maker",0.75,60,"64"
"23",4,"bins","posterior","coffee maker",0.79,64,"68"
"23",4,"bins","posterior","coffee maker",0.78,68,"72"
"23",4,"bins","posterior","coffee maker",0.78,72,"76"
"23",4,"bins","posterior","coffee maker",0.98,76,"80"
"23",4,"bins","posterior","coffee maker",0.99,80,"84"
"23",4,"bins","posterior","coffee maker",0.99,84,"88"
"23",4,"bins","posterior","coffee maker",0.98,88,"92"
"23",4,"bins","posterior","coffee maker",0.99,92,"96"
"23",4,"bins","posterior","coffee maker",0.99,96,"100"
"23",4,"bins","posterior","coffee maker",0.98,100,"104"
"23",4,"bins","posterior","coffee maker",0.99,104,"108"
"23",4,"bins","posterior","coffee maker",0.99,108,"112"
"23",4,"bins","posterior","coffee maker",0.97,112,"116"
"23",4,"bins","posterior","coffee maker",0.98,116,"120"
"23",4,"bins","posterior","coffee maker",0.75,120,"124"
"23",4,"bins","posterior","coffee maker",0.77,124,"128"
"23",4,"bins","posterior","coffee maker",0.78,128,"132"
"23",4,"bins","posterior","coffee maker",0.79,132,"136"
"23",4,"bins","posterior","coffee maker",0.81,136,"140"
"23",4,"bins","posterior","coffee maker",0.81,140,"144"
"23",4,"bins","posterior","coffee maker",0.8,144,"148"
"23",4,"bins","posterior","coffee maker",0.81,148,"152"
"23",4,"bins","posterior","coffee maker",0.8,152,"156"
"23",4,"bins","posterior","coffee maker",0.8,156,"160"
"23",4,"bins","posterior","coffee maker",0.74,160,"164"
"23",4,"bins","posterior","coffee maker",0.76,164,"168"
"23",4,"bins","posterior","coffee maker",0.76,168,"172"
"23",4,"bins","posterior","coffee maker",0.35,172,"176"
"23",4,"bins","posterior","coffee maker",0.38,176,"180"
"23",4,"bins","posterior","coffee maker",0.38,180,"184"
"23",4,"bins","posterior","coffee maker",0.32,184,"188"
"23",4,"bins","posterior","coffee maker",0.32,188,"192"
"23",4,"bins","posterior","coffee maker",0.35,192,"196"
"23",4,"bins","posterior","coffee maker",0.02,196,"200"
"23",4,"bins","posterior","coffee maker",0.02,200,"204"
"23",4,"bins","posterior","coffee maker",0,204,"208"
"23",4,"bins","posterior","coffee maker",0.02,208,"212"
"23",4,"bins","posterior","coffee maker",0.03,212,"216"
"23",4,"bins","posterior","coffee maker",0.03,216,"220"
"23",4,"bins","posterior","coffee maker",0.03,220,"224"
"23",4,"bins","posterior","coffee maker",0,224,"228"
"23",4,"bins","posterior","coffee maker",0.04,228,"232"
"23",4,"bins","posterior","coffee maker",0.01,232,"236"
"23",4,"bins","posterior","coffee maker",0.04,236,"240"
"23",4,"bins","posterior","coffee maker",0.02,240,"244"
"23",4,"bins","posterior","coffee maker",0.02,244,"248"
"23",4,"bins","posterior","coffee maker",0.02,248,"252"
"23",4,"bins","posterior","coffee maker",0.02,252,"256"
"23",4,"bins","posterior","coffee maker",0.01,256,"260"
"23",4,"bins","posterior","coffee maker",0.04,260,"264"
"23",4,"bins","posterior","coffee maker",0.03,264,"268"
"23",4,"bins","posterior","coffee maker",0.03,268,"infty"
"24",4,"bins","posterior","coffee maker",0.84,0,"4"
"24",4,"bins","posterior","coffee maker",0.68,4,"8"
"24",4,"bins","posterior","coffee maker",0.99,8,"12"
"24",4,"bins","posterior","coffee maker",0.98,12,"16"
"24",4,"bins","posterior","coffee maker",0.5,16,"20"
"24",4,"bins","posterior","coffee maker",0.51,20,"24"
"24",4,"bins","posterior","coffee maker",0.86,24,"28"
"24",4,"bins","posterior","coffee maker",0.75,28,"32"
"24",4,"bins","posterior","coffee maker",0.75,32,"36"
"24",4,"bins","posterior","coffee maker",0.5,36,"40"
"24",4,"bins","posterior","coffee maker",0.74,40,"44"
"24",4,"bins","posterior","coffee maker",0.79,44,"48"
"24",4,"bins","posterior","coffee maker",0.3,48,"52"
"24",4,"bins","posterior","coffee maker",0.2,52,"56"
"24",4,"bins","posterior","coffee maker",0.19,56,"60"
"24",4,"bins","posterior","coffee maker",0.18,60,"64"
"24",4,"bins","posterior","coffee maker",0.18,64,"68"
"24",4,"bins","posterior","coffee maker",0.01,68,"72"
"24",4,"bins","posterior","coffee maker",0.03,72,"76"
"24",4,"bins","posterior","coffee maker",0.03,76,"80"
"24",4,"bins","posterior","coffee maker",0.04,80,"84"
"24",4,"bins","posterior","coffee maker",0.02,84,"88"
"24",4,"bins","posterior","coffee maker",0.2,88,"92"
"24",4,"bins","posterior","coffee maker",0.21,92,"96"
"24",4,"bins","posterior","coffee maker",0.2,96,"100"
"24",4,"bins","posterior","coffee maker",0.03,100,"104"
"24",4,"bins","posterior","coffee maker",0.02,104,"108"
"24",4,"bins","posterior","coffee maker",0.03,108,"112"
"24",4,"bins","posterior","coffee maker",0.03,112,"116"
"24",4,"bins","posterior","coffee maker",0.01,116,"120"
"24",4,"bins","posterior","coffee maker",0.25,120,"124"
"24",4,"bins","posterior","coffee maker",0.2,124,"128"
"24",4,"bins","posterior","coffee maker",0.16,128,"132"
"24",4,"bins","posterior","coffee maker",0.02,132,"136"
"24",4,"bins","posterior","coffee maker",0.02,136,"140"
"24",4,"bins","posterior","coffee maker",0.02,140,"144"
"24",4,"bins","posterior","coffee maker",0.04,144,"148"
"24",4,"bins","posterior","coffee maker",0.02,148,"152"
"24",4,"bins","posterior","coffee maker",0.03,152,"156"
"24",4,"bins","posterior","coffee maker",0.01,156,"160"
"24",4,"bins","posterior","coffee maker",0.19,160,"164"
"24",4,"bins","posterior","coffee maker",0.17,164,"168"
"24",4,"bins","posterior","coffee maker",0.15,168,"172"
"24",4,"bins","posterior","coffee maker",0.13,172,"176"
"24",4,"bins","posterior","coffee maker",0.02,176,"180"
"24",4,"bins","posterior","coffee maker",0.01,180,"184"
"24",4,"bins","posterior","coffee maker",0.02,184,"188"
"24",4,"bins","posterior","coffee maker",0.2,188,"192"
"24",4,"bins","posterior","coffee maker",0.1,192,"196"
"24",4,"bins","posterior","coffee maker",0.13,196,"200"
"24",4,"bins","posterior","coffee maker",0.31,200,"204"
"24",4,"bins","posterior","coffee maker",0.16,204,"208"
"24",4,"bins","posterior","coffee maker",0.16,208,"212"
"24",4,"bins","posterior","coffee maker",0,212,"216"
"24",4,"bins","posterior","coffee maker",0.02,216,"220"
"24",4,"bins","posterior","coffee maker",0.02,220,"224"
"24",4,"bins","posterior","coffee maker",0.02,224,"228"
"24",4,"bins","posterior","coffee maker",0.01,228,"232"
"24",4,"bins","posterior","coffee maker",0.27,232,"236"
"24",4,"bins","posterior","coffee maker",0.23,236,"240"
"24",4,"bins","posterior","coffee maker",0.26,240,"244"
"24",4,"bins","posterior","coffee maker",0.22,244,"248"
"24",4,"bins","posterior","coffee maker",0.23,248,"252"
"24",4,"bins","posterior","coffee maker",0.03,252,"256"
"24",4,"bins","posterior","coffee maker",0.04,256,"260"
"24",4,"bins","posterior","coffee maker",0.03,260,"264"
