"workerid","item","bin","UB","LB","rating","condition","exp","slider_total","normed_rating"
36,"sweater",45,135,132,5.49745055730405e-05,"original","06",0.0102252580365855,0.00537634408602151
36,"sweater",46,138,135,2.74872527865203e-05,"original","06",0.0102252580365855,0.00268817204301075
36,"sweater",47,141,138,2.74872527865203e-05,"original","06",0.0102252580365855,0.00268817204301075
36,"sweater",48,144,141,4.12308791797804e-05,"original","06",0.0102252580365855,0.00403225806451613
36,"sweater",49,147,144,1.37436263932601e-05,"original","06",0.0102252580365855,0.00134408602150538
36,"sweater",50,150,147,5.49745055730405e-05,"original","06",0.0102252580365855,0.00537634408602151
36,"sweater",51,153,150,1.37436263932601e-05,"original","06",0.0102252580365855,0.00134408602150538
36,"sweater",52,156,153,4.12308791797804e-05,"original","06",0.0102252580365855,0.00403225806451613
36,"sweater",53,159,156,2.74872527865203e-05,"original","06",0.0102252580365855,0.00268817204301075
36,"sweater",54,162,159,1.37436263932601e-05,"original","06",0.0102252580365855,0.00134408602150538
36,"sweater",55,165,162,5.49745055730405e-05,"original","06",0.0102252580365855,0.00537634408602151
36,"sweater",56,168,165,1.37436263932601e-05,"original","06",0.0102252580365855,0.00134408602150538
36,"sweater",57,171,168,1.37436263932601e-05,"original","06",0.0102252580365855,0.00134408602150538
36,"sweater",58,174,171,0,"original","06",0.0102252580365855,0
36,"sweater",59,177,174,8.24617583595607e-05,"original","06",0.0102252580365855,0.00806451612903226
36,"sweater",60,180,177,6.87181319663006e-05,"original","06",0.0102252580365855,0.00672043010752688
36,"sweater",61,183,180,4.12308791797804e-05,"original","06",0.0102252580365855,0.00403225806451613
36,"sweater",62,186,183,1.37436263932601e-05,"original","06",0.0102252580365855,0.00134408602150538
36,"sweater",63,189,186,6.87181319663006e-05,"original","06",0.0102252580365855,0.00672043010752688
36,"sweater",64,192,189,8.24617583595607e-05,"original","06",0.0102252580365855,0.00806451612903226
36,"sweater",65,195,192,6.87181319663006e-05,"original","06",0.0102252580365855,0.00672043010752688
36,"sweater",66,198,195,5.49745055730405e-05,"original","06",0.0102252580365855,0.00537634408602151
36,"sweater",67,201,198,4.12308791797804e-05,"original","06",0.0102252580365855,0.00403225806451613
36,"sweater",68,204,201,4.12308791797804e-05,"original","06",0.0102252580365855,0.00403225806451613
36,"sweater",69,207,204,2.74872527865203e-05,"original","06",0.0102252580365855,0.00268817204301075
36,"sweater",70,210,207,0,"original","06",0.0102252580365855,0
36,"sweater",71,213,210,5.49745055730405e-05,"original","06",0.0102252580365855,0.00537634408602151
36,"sweater",72,216,213,1.37436263932601e-05,"original","06",0.0102252580365855,0.00134408602150538
36,"sweater",73,219,216,4.12308791797804e-05,"original","06",0.0102252580365855,0.00403225806451613
36,"sweater",74,222,219,5.49745055730405e-05,"original","06",0.0102252580365855,0.00537634408602151
36,"sweater",75,225,222,4.12308791797804e-05,"original","06",0.0102252580365855,0.00403225806451613
36,"sweater",76,228,225,2.74872527865203e-05,"original","06",0.0102252580365855,0.00268817204301075
36,"sweater",77,231,228,4.12308791797804e-05,"original","06",0.0102252580365855,0.00403225806451613
36,"sweater",78,234,231,4.12308791797804e-05,"original","06",0.0102252580365855,0.00403225806451613
36,"sweater",79,237,234,4.12308791797804e-05,"original","06",0.0102252580365855,0.00403225806451613
36,"sweater",80,240,237,0,"original","06",0.0102252580365855,0
37,"headphones",1,6,0,0,"original","06",0.0512533639744792,0
37,"headphones",2,12,6,0,"original","06",0.0512533639744792,0
37,"headphones",3,18,12,0,"original","06",0.0512533639744792,0
37,"headphones",4,24,18,0,"original","06",0.0512533639744792,0
37,"headphones",5,30,24,0,"original","06",0.0512533639744792,0
37,"headphones",6,36,30,0,"original","06",0.0512533639744792,0
37,"headphones",7,42,36,0,"original","06",0.0512533639744792,0
37,"headphones",8,48,42,0,"original","06",0.0512533639744792,0
37,"headphones",9,54,48,0.000105832904962051,"original","06",0.0512533639744792,0.00206489675516224
37,"headphones",10,60,54,0.000166308850654652,"original","06",0.0512533639744792,0.00324483775811209
37,"headphones",11,66,60,0.000151189864231502,"original","06",0.0512533639744792,0.00294985250737463
37,"headphones",12,72,66,0.000241903782770403,"original","06",0.0512533639744792,0.00471976401179941
37,"headphones",13,78,72,0.000317498714886154,"original","06",0.0512533639744792,0.00619469026548673
37,"headphones",14,84,78,0.000362855674155605,"original","06",0.0512533639744792,0.00707964601769911
37,"headphones",15,90,84,0.000438450606271356,"original","06",0.0512533639744792,0.00855457227138643
37,"headphones",16,96,90,0.000468688579117656,"original","06",0.0512533639744792,0.00914454277286136
37,"headphones",17,102,96,0.000544283511233407,"original","06",0.0512533639744792,0.0106194690265487
37,"headphones",18,108,102,0.000619878443349158,"original","06",0.0512533639744792,0.012094395280236
37,"headphones",19,114,108,0.00075594932115751,"original","06",0.0512533639744792,0.0147492625368732
37,"headphones",20,120,114,0.00080130628042696,"original","06",0.0512533639744792,0.0156342182890855
37,"headphones",21,126,120,0.000907139185389011,"original","06",0.0512533639744792,0.0176991150442478
37,"headphones",22,132,126,0.000937377158235312,"original","06",0.0512533639744792,0.0182890855457227
37,"headphones",23,138,132,0.000982734117504763,"original","06",0.0512533639744792,0.0191740412979351
37,"headphones",24,144,138,0.00102809107677421,"original","06",0.0512533639744792,0.0200589970501475
37,"headphones",25,150,144,0.00111880499531311,"original","06",0.0512533639744792,0.0218289085545723
37,"headphones",26,156,150,0.00114904296815941,"original","06",0.0512533639744792,0.0224188790560472
37,"headphones",27,162,156,0.00116416195458256,"original","06",0.0512533639744792,0.0227138643067847
37,"headphones",28,168,162,0.00117928094100572,"original","06",0.0512533639744792,0.0230088495575221
37,"headphones",29,174,168,0.00117928094100572,"original","06",0.0512533639744792,0.0230088495575221
37,"headphones",30,180,174,0.00120951891385202,"original","06",0.0512533639744792,0.023598820058997
37,"headphones",31,186,180,0.00130023283239092,"original","06",0.0512533639744792,0.0253687315634218
37,"headphones",32,192,186,0.00136070877808352,"original","06",0.0512533639744792,0.0265486725663717
37,"headphones",33,198,192,0.00139094675092982,"original","06",0.0512533639744792,0.0271386430678466
37,"headphones",34,204,198,0.00142118472377612,"original","06",0.0512533639744792,0.0277286135693215
37,"headphones",35,210,204,0.00143630371019927,"original","06",0.0512533639744792,0.028023598820059
37,"headphones",36,216,210,0.00151189864231502,"original","06",0.0512533639744792,0.0294985250737463
37,"headphones",37,222,216,0.00151189864231502,"original","06",0.0512533639744792,0.0294985250737463
37,"headphones",38,228,222,0.00151189864231502,"original","06",0.0512533639744792,0.0294985250737463
37,"headphones",39,234,228,0.00151189864231502,"original","06",0.0512533639744792,0.0294985250737463
37,"headphones",40,240,234,0.00151189864231502,"original","06",0.0512533639744792,0.0294985250737463
37,"headphones",41,246,240,0.00151189864231502,"original","06",0.0512533639744792,0.0294985250737463
37,"headphones",42,252,246,0.00151189864231502,"original","06",0.0512533639744792,0.0294985250737463
37,"headphones",43,258,252,0.00151189864231502,"original","06",0.0512533639744792,0.0294985250737463
37,"headphones",44,264,258,0.00151189864231502,"original","06",0.0512533639744792,0.0294985250737463
37,"headphones",45,270,264,0.00151189864231502,"original","06",0.0512533639744792,0.0294985250737463
37,"headphones",46,276,270,0.00151189864231502,"original","06",0.0512533639744792,0.0294985250737463
37,"headphones",47,282,276,0.00151189864231502,"original","06",0.0512533639744792,0.0294985250737463
37,"headphones",48,288,282,0.00151189864231502,"original","06",0.0512533639744792,0.0294985250737463
37,"headphones",49,294,288,0.00151189864231502,"original","06",0.0512533639744792,0.0294985250737463
37,"headphones",50,300,294,0.00151189864231502,"original","06",0.0512533639744792,0.0294985250737463
37,"headphones",51,306,300,0.00136070877808352,"original","06",0.0512533639744792,0.0265486725663717
37,"headphones",52,312,306,0.00130023283239092,"original","06",0.0512533639744792,0.0253687315634218
37,"headphones",53,318,312,0.00119439992742887,"original","06",0.0512533639744792,0.0233038348082596
37,"headphones",54,324,318,0.00107344803604366,"original","06",0.0512533639744792,0.0209439528023599
37,"headphones",55,330,324,0.000907139185389011,"original","06",0.0512533639744792,0.0176991150442478
38,"laptop",1,50,0,0,"original","06",0.0325098039215686,0
38,"laptop",2,100,50,3.92156862745098e-05,"original","06",0.0325098039215686,0.00120627261761158
38,"laptop",3,150,100,1.96078431372549e-05,"original","06",0.0325098039215686,0.00060313630880579
38,"laptop",4,200,150,3.92156862745098e-05,"original","06",0.0325098039215686,0.00120627261761158
38,"laptop",5,250,200,3.92156862745098e-05,"original","06",0.0325098039215686,0.00120627261761158
38,"laptop",6,300,250,1.96078431372549e-05,"original","06",0.0325098039215686,0.00060313630880579
38,"laptop",7,350,300,1.96078431372549e-05,"original","06",0.0325098039215686,0.00060313630880579
38,"laptop",8,400,350,3.92156862745098e-05,"original","06",0.0325098039215686,0.00120627261761158
38,"laptop",9,450,400,3.92156862745098e-05,"original","06",0.0325098039215686,0.00120627261761158
38,"laptop",10,500,450,3.92156862745098e-05,"original","06",0.0325098039215686,0.00120627261761158
38,"laptop",11,550,500,1.96078431372549e-05,"original","06",0.0325098039215686,0.00060313630880579
38,"laptop",12,600,550,3.92156862745098e-05,"original","06",0.0325098039215686,0.00120627261761158
38,"laptop",13,650,600,3.92156862745098e-05,"original","06",0.0325098039215686,0.00120627261761158
38,"laptop",14,700,650,9.80392156862745e-05,"original","06",0.0325098039215686,0.00301568154402895
38,"laptop",15,750,700,0.000196078431372549,"original","06",0.0325098039215686,0.0060313630880579
38,"laptop",16,800,750,0.000215686274509804,"original","06",0.0325098039215686,0.00663449939686369
38,"laptop",17,850,800,0.000196078431372549,"original","06",0.0325098039215686,0.0060313630880579
38,"laptop",18,900,850,0.000352941176470588,"original","06",0.0325098039215686,0.0108564535585042
38,"laptop",19,950,900,0.000431372549019608,"original","06",0.0325098039215686,0.0132689987937274
38,"laptop",20,1000,950,0.000470588235294118,"original","06",0.0325098039215686,0.014475271411339
38,"laptop",21,1050,1000,0.000450980392156863,"original","06",0.0325098039215686,0.0138721351025332
38,"laptop",22,1100,1050,0.000450980392156863,"original","06",0.0325098039215686,0.0138721351025332
38,"laptop",23,1150,1100,0.000470588235294118,"original","06",0.0325098039215686,0.014475271411339
38,"laptop",24,1200,1150,0.000470588235294118,"original","06",0.0325098039215686,0.014475271411339
38,"laptop",25,1250,1200,0.000607843137254902,"original","06",0.0325098039215686,0.0186972255729795
38,"laptop",26,1300,1250,0.000647058823529412,"original","06",0.0325098039215686,0.0199034981905911
38,"laptop",27,1350,1300,0.000764705882352941,"original","06",0.0325098039215686,0.0235223160434258
38,"laptop",28,1400,1350,0.00109803921568627,"original","06",0.0325098039215686,0.0337756332931242
38,"laptop",29,1450,1400,0.00111764705882353,"original","06",0.0325098039215686,0.03437876960193
38,"laptop",30,1500,1450,0.0012156862745098,"original","06",0.0325098039215686,0.037394451145959
38,"laptop",31,1550,1500,0.00115686274509804,"original","06",0.0325098039215686,0.0355850422195416
38,"laptop",32,1600,1550,0.00125490196078431,"original","06",0.0325098039215686,0.0386007237635706
38,"laptop",33,1650,1600,0.00127450980392157,"original","06",0.0325098039215686,0.0392038600723764
38,"laptop",34,1700,1650,0.00131372549019608,"original","06",0.0325098039215686,0.0404101326899879
38,"laptop",35,1750,1700,0.00133333333333333,"original","06",0.0325098039215686,0.0410132689987937
38,"laptop",36,1800,1750,0.00129411764705882,"original","06",0.0325098039215686,0.0398069963811821
38,"laptop",37,1850,1800,0.00129411764705882,"original","06",0.0325098039215686,0.0398069963811821
38,"laptop",38,1900,1850,0.00131372549019608,"original","06",0.0325098039215686,0.0404101326899879
38,"laptop",39,1950,1900,0.00127450980392157,"original","06",0.0325098039215686,0.0392038600723764
38,"laptop",40,2000,1950,0.00133333333333333,"original","06",0.0325098039215686,0.0410132689987937
38,"laptop",41,2050,2000,0.00131372549019608,"original","06",0.0325098039215686,0.0404101326899879
38,"laptop",42,2100,2050,0.00131372549019608,"original","06",0.0325098039215686,0.0404101326899879
38,"laptop",43,2150,2100,0.00119607843137255,"original","06",0.0325098039215686,0.0367913148371532
38,"laptop",44,2200,2150,0.00109803921568627,"original","06",0.0325098039215686,0.0337756332931242
38,"laptop",45,2250,2200,0.000980392156862745,"original","06",0.0325098039215686,0.0301568154402895
38,"laptop",46,2300,2250,0.000980392156862745,"original","06",0.0325098039215686,0.0301568154402895
38,"laptop",47,2350,2300,0.000843137254901961,"original","06",0.0325098039215686,0.025934861278649
38,"laptop",48,2400,2350,0.000843137254901961,"original","06",0.0325098039215686,0.025934861278649
38,"laptop",49,2450,2400,0.000784313725490196,"original","06",0.0325098039215686,0.0241254523522316
38,"laptop",50,2500,2450,0.000666666666666667,"original","06",0.0325098039215686,0.0205066344993969
39,"watch",1,50,0,4.20990590860294e-05,"original","06",0.0646010061675122,0.00065167807103291
39,"watch",2,100,50,6.31485886290441e-05,"original","06",0.0646010061675122,0.000977517106549364
39,"watch",3,150,100,0.000378891531774265,"original","06",0.0646010061675122,0.00586510263929619
39,"watch",4,200,150,0.000947228829435662,"original","06",0.0646010061675122,0.0146627565982405
39,"watch",5,250,200,0.000968278358978677,"original","06",0.0646010061675122,0.0149885956337569
39,"watch",6,300,250,0.00145241753846802,"original","06",0.0646010061675122,0.0224828934506354
39,"watch",7,350,300,0.00151556612709706,"original","06",0.0646010061675122,0.0234604105571847
39,"watch",8,400,350,0.00162081377481213,"original","06",0.0646010061675122,0.025089605734767
39,"watch",9,450,400,0.00164186330435515,"original","06",0.0646010061675122,0.0254154447702835
39,"watch",10,500,450,0.00204180436567243,"original","06",0.0646010061675122,0.0316063864450961
39,"watch",11,550,500,0.00204180436567243,"original","06",0.0646010061675122,0.0316063864450961
39,"watch",12,600,550,0.00208390342475846,"original","06",0.0646010061675122,0.032258064516129
39,"watch",13,650,600,0.00206285389521544,"original","06",0.0646010061675122,0.0319322254806126
39,"watch",14,700,650,0.00208390342475846,"original","06",0.0646010061675122,0.032258064516129
39,"watch",15,750,700,0.00206285389521544,"original","06",0.0646010061675122,0.0319322254806126
39,"watch",16,800,750,0.00204180436567243,"original","06",0.0646010061675122,0.0316063864450961
