"","workerid","reward","comments","age","language","qNumber","qtype","dollar_amount","sigs","object","response","rt","level","id","date","phrasing"
"9269","86_07c","$0.40","""none""","""50""","""English""",38,"inductive",300,0.5,"laptop",7,4744,NA,"07c","2014 February 6 5am",NA
"9270","86_07c","$0.40","""none""","""50""","""English""",39,"inductive",150,3,"sweater",5,4840,NA,"07c","2014 February 6 5am",NA
"9271","86_07c","$0.40","""none""","""50""","""English""",40,"inductive",190,3,"coffee maker",4,5375,NA,"07c","2014 February 6 5am",NA
"9272","86_07c","$0.40","""none""","""50""","""English""",41,"inductive",550,1,"laptop",6,5314,NA,"07c","2014 February 6 5am",NA
"9273","86_07c","$0.40","""none""","""50""","""English""",42,"inductive",20,0.5,"sweater",6,3678,NA,"07c","2014 February 6 5am",NA
"9274","86_07c","$0.40","""none""","""50""","""English""",43,"inductive",0.49,0.01,"sweater",8,3233,NA,"07c","2014 February 6 5am",NA
"9275","86_07c","$0.40","""none""","""50""","""English""",44,"inductive",7,0.01,"watch",8,2736,NA,"07c","2014 February 6 5am",NA
"9276","86_07c","$0.40","""none""","""50""","""English""",45,"concrete",130,1,"sweater",9,3623,NA,"07c","2014 February 6 5am",NA
"9277","86_07c","$0.40","""none""","""50""","""English""",46,"concrete",700,0,"watch",9,2217,NA,"07c","2014 February 6 5am",NA
"9278","86_07c","$0.40","""none""","""50""","""English""",47,"concrete",2700,3,"watch",9,3104,NA,"07c","2014 February 6 5am",NA
"9279","86_07c","$0.40","""none""","""50""","""English""",48,"concrete",250,2,"coffee maker",7,3361,NA,"07c","2014 February 6 5am",NA
"9280","86_07c","$0.40","""none""","""50""","""English""",49,"concrete",250,3,"sweater",9,3198,NA,"07c","2014 February 6 5am",NA
"9281","86_07c","$0.40","""none""","""50""","""English""",50,"concrete",350,3,"headphones",9,3433,NA,"07c","2014 February 6 5am",NA
"9282","86_07c","$0.40","""none""","""50""","""English""",51,"concrete",300,4,"sweater",9,3671,NA,"07c","2014 February 6 5am",NA
"9283","86_07c","$0.40","""none""","""50""","""English""",52,"inductive",1300,2,"watch",4,5801,NA,"07c","2014 February 6 5am",NA
"9284","86_07c","$0.40","""none""","""50""","""English""",53,"inductive",40,0.5,"headphones",6,3880,NA,"07c","2014 February 6 5am",NA
"9285","86_07c","$0.40","""none""","""50""","""English""",54,"concrete",1200,0,"laptop",4,4176,NA,"07c","2014 February 6 5am",NA
"9286","87_07c","$0.40","""""","""39""","""english""",0,"inductive",30,0.5,"coffee maker",3,8857,NA,"07c","2014 February 6 5am",NA
"9287","87_07c","$0.40","""""","""39""","""english""",1,"concrete",130,1,"sweater",9,11087,NA,"07c","2014 February 6 5am",NA
"9288","87_07c","$0.40","""""","""39""","""english""",2,"concrete",1400,1,"watch",8,24442,NA,"07c","2014 February 6 5am",NA
"9289","87_07c","$0.40","""""","""39""","""english""",3,"inductive",8,0.1,"headphones",6,4863,NA,"07c","2014 February 6 5am",NA
"9290","87_07c","$0.40","""""","""39""","""english""",4,"inductive",0.49,0.01,"sweater",9,5958,NA,"07c","2014 February 6 5am",NA
"9291","87_07c","$0.40","""""","""39""","""english""",5,"concrete",2050,2,"watch",9,8351,NA,"07c","2014 February 6 5am",NA
"9292","87_07c","$0.40","""""","""39""","""english""",6,"concrete",2350,2,"laptop",9,2516,NA,"07c","2014 February 6 5am",NA
"9293","87_07c","$0.40","""""","""39""","""english""",7,"inductive",150,3,"sweater",4,4816,NA,"07c","2014 February 6 5am",NA
"9294","87_07c","$0.40","""""","""39""","""english""",8,"concrete",120,0,"headphones",8,3606,NA,"07c","2014 February 6 5am",NA
"9295","87_07c","$0.40","""""","""39""","""english""",9,"concrete",2900,3,"laptop",9,2346,NA,"07c","2014 February 6 5am",NA
"9296","87_07c","$0.40","""""","""39""","""english""",10,"inductive",5,0.1,"sweater",7,3549,NA,"07c","2014 February 6 5am",NA
"9297","87_07c","$0.40","""""","""39""","""english""",11,"concrete",450,4,"headphones",9,2371,NA,"07c","2014 February 6 5am",NA
"9298","87_07c","$0.40","""""","""39""","""english""",12,"concrete",180,1,"coffee maker",9,6205,NA,"07c","2014 February 6 5am",NA
"9299","87_07c","$0.40","""""","""39""","""english""",13,"concrete",180,2,"sweater",9,3025,NA,"07c","2014 February 6 5am",NA
"9300","87_07c","$0.40","""""","""39""","""english""",14,"inductive",250,3,"headphones",1,5967,NA,"07c","2014 February 6 5am",NA
"9301","87_07c","$0.40","""""","""39""","""english""",15,"inductive",1950,3,"watch",1,4283,NA,"07c","2014 February 6 5am",NA
"9302","87_07c","$0.40","""""","""39""","""english""",16,"inductive",300,0.5,"laptop",3,3505,NA,"07c","2014 February 6 5am",NA
"9303","87_07c","$0.40","""""","""39""","""english""",17,"inductive",7,0.01,"watch",8,4154,NA,"07c","2014 February 6 5am",NA
"9304","87_07c","$0.40","""""","""39""","""english""",18,"concrete",1200,0,"laptop",6,4045,NA,"07c","2014 February 6 5am",NA
"9305","87_07c","$0.40","""""","""39""","""english""",19,"inductive",70,0.1,"watch",4,33486,NA,"07c","2014 February 6 5am",NA
"9306","87_07c","$0.40","""""","""39""","""english""",20,"concrete",350,3,"headphones",9,2724,NA,"07c","2014 February 6 5am",NA
"9307","87_07c","$0.40","""""","""39""","""english""",21,"inductive",50,1,"sweater",6,3578,NA,"07c","2014 February 6 5am",NA
"9308","87_07c","$0.40","""""","""39""","""english""",22,"inductive",60,0.1,"laptop",7,3250,NA,"07c","2014 February 6 5am",NA
"9309","87_07c","$0.40","""""","""39""","""english""",23,"concrete",200,1,"headphones",9,2933,NA,"07c","2014 February 6 5am",NA
"9310","87_07c","$0.40","""""","""39""","""english""",24,"concrete",250,2,"coffee maker",9,1736,NA,"07c","2014 February 6 5am",NA
"9311","87_07c","$0.40","""""","""39""","""english""",25,"inductive",40,0.5,"headphones",5,4073,NA,"07c","2014 February 6 5am",NA
"9312","87_07c","$0.40","""""","""39""","""english""",26,"concrete",700,0,"watch",9,2965,NA,"07c","2014 February 6 5am",NA
"9313","87_07c","$0.40","""""","""39""","""english""",27,"concrete",120,0,"coffee maker",9,3309,NA,"07c","2014 February 6 5am",NA
"9314","87_07c","$0.40","""""","""39""","""english""",28,"inductive",6,0.01,"laptop",9,97044,NA,"07c","2014 February 6 5am",NA
"9315","87_07c","$0.40","""""","""39""","""english""",29,"concrete",1800,1,"laptop",8,2840,NA,"07c","2014 February 6 5am",NA
"9316","87_07c","$0.40","""""","""39""","""english""",30,"inductive",1700,3,"laptop",3,2955,NA,"07c","2014 February 6 5am",NA
"9317","87_07c","$0.40","""""","""39""","""english""",31,"inductive",80,1,"headphones",4,3034,NA,"07c","2014 February 6 5am",NA
"9318","87_07c","$0.40","""""","""39""","""english""",32,"inductive",100,2,"sweater",1,6498,NA,"07c","2014 February 6 5am",NA
"9319","87_07c","$0.40","""""","""39""","""english""",33,"inductive",1300,2,"watch",1,3273,NA,"07c","2014 February 6 5am",NA
"9320","87_07c","$0.40","""""","""39""","""english""",34,"inductive",130,2,"coffee maker",1,2590,NA,"07c","2014 February 6 5am",NA
"9321","87_07c","$0.40","""""","""39""","""english""",35,"inductive",6,0.1,"coffee maker",8,5573,NA,"07c","2014 February 6 5am",NA
"9322","87_07c","$0.40","""""","""39""","""english""",36,"inductive",650,1,"watch",2,3310,NA,"07c","2014 February 6 5am",NA
"9323","87_07c","$0.40","""""","""39""","""english""",37,"inductive",60,1,"coffee maker",2,3280,NA,"07c","2014 February 6 5am",NA
"9324","87_07c","$0.40","""""","""39""","""english""",38,"inductive",20,0.5,"sweater",4,5888,NA,"07c","2014 February 6 5am",NA
"9325","87_07c","$0.40","""""","""39""","""english""",39,"concrete",350,4,"coffee maker",9,77817,NA,"07c","2014 February 6 5am",NA
"9326","87_07c","$0.40","""""","""39""","""english""",40,"concrete",250,3,"sweater",9,2576,NA,"07c","2014 February 6 5am",NA
"9327","87_07c","$0.40","""""","""39""","""english""",41,"concrete",3350,4,"watch",9,2551,NA,"07c","2014 February 6 5am",NA
"9328","87_07c","$0.40","""""","""39""","""english""",42,"inductive",550,1,"laptop",3,3475,NA,"07c","2014 February 6 5am",NA
"9329","87_07c","$0.40","""""","""39""","""english""",43,"concrete",2700,3,"watch",9,2655,NA,"07c","2014 February 6 5am",NA
"9330","87_07c","$0.40","""""","""39""","""english""",44,"inductive",350,0.5,"watch",6,3147,NA,"07c","2014 February 6 5am",NA
"9331","87_07c","$0.40","""""","""39""","""english""",45,"concrete",300,4,"sweater",9,6150,NA,"07c","2014 February 6 5am",NA
"9332","87_07c","$0.40","""""","""39""","""english""",46,"concrete",80,0,"sweater",6,4877,NA,"07c","2014 February 6 5am",NA
"9333","87_07c","$0.40","""""","""39""","""english""",47,"inductive",190,3,"coffee maker",2,4777,NA,"07c","2014 February 6 5am",NA
"9334","87_07c","$0.40","""""","""39""","""english""",48,"inductive",0.63,0.01,"coffee maker",9,42293,NA,"07c","2014 February 6 5am",NA
"9335","87_07c","$0.40","""""","""39""","""english""",49,"inductive",0.79,0.01,"headphones",9,4546,NA,"07c","2014 February 6 5am",NA
"9336","87_07c","$0.40","""""","""39""","""english""",50,"inductive",160,2,"headphones",2,5000,NA,"07c","2014 February 6 5am",NA
"9337","87_07c","$0.40","""""","""39""","""english""",51,"concrete",3450,4,"laptop",9,2600,NA,"07c","2014 February 6 5am",NA
"9338","87_07c","$0.40","""""","""39""","""english""",52,"inductive",1150,2,"laptop",7,3050,NA,"07c","2014 February 6 5am",NA
"9339","87_07c","$0.40","""""","""39""","""english""",53,"concrete",300,3,"coffee maker",9,2454,NA,"07c","2014 February 6 5am",NA
"9340","87_07c","$0.40","""""","""39""","""english""",54,"concrete",300,2,"headphones",9,2555,NA,"07c","2014 February 6 5am",NA
"9341","88_07c","$0.40","""This+can+easily+become+a+silly+thought+experiment.+Say+a+lap+top+that+costs+2000+dollars+is+expensive.+A+laptop+10+dollars+cheaper+(%241990)+is+still+expensive.+Less+%2410+dollars+over+and+over+again.+Eventually+it&quotechars+not+an+expensive+laptop+anymore%2C+but+by+the+definition+that+we+were+asked+to+either+agree+with+or+disagree+with+(Is+a+laptop+%2410+cheaper+still+expensive%3F)%2C+eventually+a+%2410+or+free+laptop+is+expensive.+I+don&quotechart+know+if+this+is+what+you+were+trying+to+get+a+feel+for%2C+but+it+makes+answering+the+questions+uncomfortable+because+it&quotechars+not+about+relativity+so+much+as+an+absurd+definition+of+what+is+expensive.+""","""27""","""English""",0,"concrete",130,1,"sweater",9,3905,NA,"07c","2014 February 6 5am",NA
"9342","88_07c","$0.40","""This+can+easily+become+a+silly+thought+experiment.+Say+a+lap+top+that+costs+2000+dollars+is+expensive.+A+laptop+10+dollars+cheaper+(%241990)+is+still+expensive.+Less+%2410+dollars+over+and+over+again.+Eventually+it&quotechars+not+an+expensive+laptop+anymore%2C+but+by+the+definition+that+we+were+asked+to+either+agree+with+or+disagree+with+(Is+a+laptop+%2410+cheaper+still+expensive%3F)%2C+eventually+a+%2410+or+free+laptop+is+expensive.+I+don&quotechart+know+if+this+is+what+you+were+trying+to+get+a+feel+for%2C+but+it+makes+answering+the+questions+uncomfortable+because+it&quotechars+not+about+relativity+so+much+as+an+absurd+definition+of+what+is+expensive.+""","""27""","""English""",1,"concrete",450,4,"headphones",9,2256,NA,"07c","2014 February 6 5am",NA
"9343","88_07c","$0.40","""This+can+easily+become+a+silly+thought+experiment.+Say+a+lap+top+that+costs+2000+dollars+is+expensive.+A+laptop+10+dollars+cheaper+(%241990)+is+still+expensive.+Less+%2410+dollars+over+and+over+again.+Eventually+it&quotechars+not+an+expensive+laptop+anymore%2C+but+by+the+definition+that+we+were+asked+to+either+agree+with+or+disagree+with+(Is+a+laptop+%2410+cheaper+still+expensive%3F)%2C+eventually+a+%2410+or+free+laptop+is+expensive.+I+don&quotechart+know+if+this+is+what+you+were+trying+to+get+a+feel+for%2C+but+it+makes+answering+the+questions+uncomfortable+because+it&quotechars+not+about+relativity+so+much+as+an+absurd+definition+of+what+is+expensive.+""","""27""","""English""",2,"inductive",50,1,"sweater",5,7844,NA,"07c","2014 February 6 5am",NA
"9344","88_07c","$0.40","""This+can+easily+become+a+silly+thought+experiment.+Say+a+lap+top+that+costs+2000+dollars+is+expensive.+A+laptop+10+dollars+cheaper+(%241990)+is+still+expensive.+Less+%2410+dollars+over+and+over+again.+Eventually+it&quotechars+not+an+expensive+laptop+anymore%2C+but+by+the+definition+that+we+were+asked+to+either+agree+with+or+disagree+with+(Is+a+laptop+%2410+cheaper+still+expensive%3F)%2C+eventually+a+%2410+or+free+laptop+is+expensive.+I+don&quotechart+know+if+this+is+what+you+were+trying+to+get+a+feel+for%2C+but+it+makes+answering+the+questions+uncomfortable+because+it&quotechars+not+about+relativity+so+much+as+an+absurd+definition+of+what+is+expensive.+""","""27""","""English""",3,"concrete",2350,2,"laptop",9,3472,NA,"07c","2014 February 6 5am",NA
"9345","88_07c","$0.40","""This+can+easily+become+a+silly+thought+experiment.+Say+a+lap+top+that+costs+2000+dollars+is+expensive.+A+laptop+10+dollars+cheaper+(%241990)+is+still+expensive.+Less+%2410+dollars+over+and+over+again.+Eventually+it&quotechars+not+an+expensive+laptop+anymore%2C+but+by+the+definition+that+we+were+asked+to+either+agree+with+or+disagree+with+(Is+a+laptop+%2410+cheaper+still+expensive%3F)%2C+eventually+a+%2410+or+free+laptop+is+expensive.+I+don&quotechart+know+if+this+is+what+you+were+trying+to+get+a+feel+for%2C+but+it+makes+answering+the+questions+uncomfortable+because+it&quotechars+not+about+relativity+so+much+as+an+absurd+definition+of+what+is+expensive.+""","""27""","""English""",4,"concrete",80,0,"sweater",7,4836,NA,"07c","2014 February 6 5am",NA
"9346","88_07c","$0.40","""This+can+easily+become+a+silly+thought+experiment.+Say+a+lap+top+that+costs+2000+dollars+is+expensive.+A+laptop+10+dollars+cheaper+(%241990)+is+still+expensive.+Less+%2410+dollars+over+and+over+again.+Eventually+it&quotechars+not+an+expensive+laptop+anymore%2C+but+by+the+definition+that+we+were+asked+to+either+agree+with+or+disagree+with+(Is+a+laptop+%2410+cheaper+still+expensive%3F)%2C+eventually+a+%2410+or+free+laptop+is+expensive.+I+don&quotechart+know+if+this+is+what+you+were+trying+to+get+a+feel+for%2C+but+it+makes+answering+the+questions+uncomfortable+because+it&quotechars+not+about+relativity+so+much+as+an+absurd+definition+of+what+is+expensive.+""","""27""","""English""",5,"concrete",3450,4,"laptop",9,2031,NA,"07c","2014 February 6 5am",NA
"9347","88_07c","$0.40","""This+can+easily+become+a+silly+thought+experiment.+Say+a+lap+top+that+costs+2000+dollars+is+expensive.+A+laptop+10+dollars+cheaper+(%241990)+is+still+expensive.+Less+%2410+dollars+over+and+over+again.+Eventually+it&quotechars+not+an+expensive+laptop+anymore%2C+but+by+the+definition+that+we+were+asked+to+either+agree+with+or+disagree+with+(Is+a+laptop+%2410+cheaper+still+expensive%3F)%2C+eventually+a+%2410+or+free+laptop+is+expensive.+I+don&quotechart+know+if+this+is+what+you+were+trying+to+get+a+feel+for%2C+but+it+makes+answering+the+questions+uncomfortable+because+it&quotechars+not+about+relativity+so+much+as+an+absurd+definition+of+what+is+expensive.+""","""27""","""English""",6,"inductive",6,0.01,"laptop",9,3489,NA,"07c","2014 February 6 5am",NA
"9348","88_07c","$0.40","""This+can+easily+become+a+silly+thought+experiment.+Say+a+lap+top+that+costs+2000+dollars+is+expensive.+A+laptop+10+dollars+cheaper+(%241990)+is+still+expensive.+Less+%2410+dollars+over+and+over+again.+Eventually+it&quotechars+not+an+expensive+laptop+anymore%2C+but+by+the+definition+that+we+were+asked+to+either+agree+with+or+disagree+with+(Is+a+laptop+%2410+cheaper+still+expensive%3F)%2C+eventually+a+%2410+or+free+laptop+is+expensive.+I+don&quotechart+know+if+this+is+what+you+were+trying+to+get+a+feel+for%2C+but+it+makes+answering+the+questions+uncomfortable+because+it&quotechars+not+about+relativity+so+much+as+an+absurd+definition+of+what+is+expensive.+""","""27""","""English""",7,"concrete",1400,1,"watch",9,7776,NA,"07c","2014 February 6 5am",NA
"9349","88_07c","$0.40","""This+can+easily+become+a+silly+thought+experiment.+Say+a+lap+top+that+costs+2000+dollars+is+expensive.+A+laptop+10+dollars+cheaper+(%241990)+is+still+expensive.+Less+%2410+dollars+over+and+over+again.+Eventually+it&quotechars+not+an+expensive+laptop+anymore%2C+but+by+the+definition+that+we+were+asked+to+either+agree+with+or+disagree+with+(Is+a+laptop+%2410+cheaper+still+expensive%3F)%2C+eventually+a+%2410+or+free+laptop+is+expensive.+I+don&quotechart+know+if+this+is+what+you+were+trying+to+get+a+feel+for%2C+but+it+makes+answering+the+questions+uncomfortable+because+it&quotechars+not+about+relativity+so+much+as+an+absurd+definition+of+what+is+expensive.+""","""27""","""English""",8,"inductive",150,3,"sweater",4,6052,NA,"07c","2014 February 6 5am",NA
"9350","88_07c","$0.40","""This+can+easily+become+a+silly+thought+experiment.+Say+a+lap+top+that+costs+2000+dollars+is+expensive.+A+laptop+10+dollars+cheaper+(%241990)+is+still+expensive.+Less+%2410+dollars+over+and+over+again.+Eventually+it&quotechars+not+an+expensive+laptop+anymore%2C+but+by+the+definition+that+we+were+asked+to+either+agree+with+or+disagree+with+(Is+a+laptop+%2410+cheaper+still+expensive%3F)%2C+eventually+a+%2410+or+free+laptop+is+expensive.+I+don&quotechart+know+if+this+is+what+you+were+trying+to+get+a+feel+for%2C+but+it+makes+answering+the+questions+uncomfortable+because+it&quotechars+not+about+relativity+so+much+as+an+absurd+definition+of+what+is+expensive.+""","""27""","""English""",9,"inductive",130,2,"coffee maker",3,7126,NA,"07c","2014 February 6 5am",NA
"9351","88_07c","$0.40","""This+can+easily+become+a+silly+thought+experiment.+Say+a+lap+top+that+costs+2000+dollars+is+expensive.+A+laptop+10+dollars+cheaper+(%241990)+is+still+expensive.+Less+%2410+dollars+over+and+over+again.+Eventually+it&quotechars+not+an+expensive+laptop+anymore%2C+but+by+the+definition+that+we+were+asked+to+either+agree+with+or+disagree+with+(Is+a+laptop+%2410+cheaper+still+expensive%3F)%2C+eventually+a+%2410+or+free+laptop+is+expensive.+I+don&quotechart+know+if+this+is+what+you+were+trying+to+get+a+feel+for%2C+but+it+makes+answering+the+questions+uncomfortable+because+it&quotechars+not+about+relativity+so+much+as+an+absurd+definition+of+what+is+expensive.+""","""27""","""English""",10,"inductive",160,2,"headphones",3,4508,NA,"07c","2014 February 6 5am",NA
"9352","88_07c","$0.40","""This+can+easily+become+a+silly+thought+experiment.+Say+a+lap+top+that+costs+2000+dollars+is+expensive.+A+laptop+10+dollars+cheaper+(%241990)+is+still+expensive.+Less+%2410+dollars+over+and+over+again.+Eventually+it&quotechars+not+an+expensive+laptop+anymore%2C+but+by+the+definition+that+we+were+asked+to+either+agree+with+or+disagree+with+(Is+a+laptop+%2410+cheaper+still+expensive%3F)%2C+eventually+a+%2410+or+free+laptop+is+expensive.+I+don&quotechart+know+if+this+is+what+you+were+trying+to+get+a+feel+for%2C+but+it+makes+answering+the+questions+uncomfortable+because+it&quotechars+not+about+relativity+so+much+as+an+absurd+definition+of+what+is+expensive.+""","""27""","""English""",11,"concrete",120,0,"headphones",6,5378,NA,"07c","2014 February 6 5am",NA
