"Iteration","Chain","type","label","dollar_amount","object","value"
17,1,"concrete","endorsement","96","headphones",0.0135418426718311
18,1,"concrete","endorsement","96","headphones",0.0130474701974343
19,1,"concrete","endorsement","96","headphones",0.0130474701974343
20,1,"concrete","endorsement","96","headphones",0.0152306384891861
21,1,"concrete","endorsement","96","headphones",0.0152306384891861
22,1,"concrete","endorsement","96","headphones",0.0152306384891861
23,1,"concrete","endorsement","96","headphones",0.0274405608974098
24,1,"concrete","endorsement","96","headphones",0.0274405608974098
25,1,"concrete","endorsement","96","headphones",0.0336980604874894
26,1,"concrete","endorsement","96","headphones",0.0764122860481616
27,1,"concrete","endorsement","96","headphones",0.276735996083172
28,1,"concrete","endorsement","96","headphones",0.558405867710282
29,1,"concrete","endorsement","96","headphones",0.558405867710282
30,1,"concrete","endorsement","96","headphones",0.646020296468856
31,1,"concrete","endorsement","96","headphones",0.646020296468856
32,1,"concrete","endorsement","96","headphones",0.673078748722394
33,1,"concrete","endorsement","96","headphones",0.646791041598024
34,1,"concrete","endorsement","96","headphones",0.668297320648007
35,1,"concrete","endorsement","96","headphones",0.691156406927028
36,1,"concrete","endorsement","96","headphones",0.695798387747971
37,1,"concrete","endorsement","96","headphones",0.695798387747971
38,1,"concrete","endorsement","96","headphones",0.693706007555959
39,1,"concrete","endorsement","96","headphones",0.671083107501682
40,1,"concrete","endorsement","96","headphones",0.671083107501682
41,1,"concrete","endorsement","96","headphones",0.652328564979953
42,1,"concrete","endorsement","96","headphones",0.652328564979953
43,1,"concrete","endorsement","96","headphones",0.731034697547926
44,1,"concrete","endorsement","96","headphones",0.53781882085251
45,1,"concrete","endorsement","96","headphones",0.539290231815919
46,1,"concrete","endorsement","96","headphones",0.647700098400794
47,1,"concrete","endorsement","96","headphones",0.647495852961895
48,1,"concrete","endorsement","96","headphones",0.647495852961895
49,1,"concrete","endorsement","96","headphones",0.647495852961895
50,1,"concrete","endorsement","96","headphones",0.681041462141383
1,1,"concrete","endorsement","100","headphones",0.00302451450944041
2,1,"concrete","endorsement","100","headphones",0.00336933417360083
3,1,"concrete","endorsement","100","headphones",0.00336933417360083
4,1,"concrete","endorsement","100","headphones",0.00336933417360083
5,1,"concrete","endorsement","100","headphones",0.00345311947630104
6,1,"concrete","endorsement","100","headphones",0.00312294276813115
7,1,"concrete","endorsement","100","headphones",0.00337049957428767
8,1,"concrete","endorsement","100","headphones",0.00337049957428767
9,1,"concrete","endorsement","100","headphones",0.00389118186898618
10,1,"concrete","endorsement","100","headphones",0.00717019585669025
11,1,"concrete","endorsement","100","headphones",0.00770937150146056
12,1,"concrete","endorsement","100","headphones",0.0104115933672581
13,1,"concrete","endorsement","100","headphones",0.0155403018086062
14,1,"concrete","endorsement","100","headphones",0.0157012347548655
15,1,"concrete","endorsement","100","headphones",0.0157012347548655
16,1,"concrete","endorsement","100","headphones",0.0150892375807108
17,1,"concrete","endorsement","100","headphones",0.0150892375807108
18,1,"concrete","endorsement","100","headphones",0.0145384875592688
19,1,"concrete","endorsement","100","headphones",0.0145384875592688
20,1,"concrete","endorsement","100","headphones",0.0170311267650417
21,1,"concrete","endorsement","100","headphones",0.0170311267650417
22,1,"concrete","endorsement","100","headphones",0.0170311267650417
23,1,"concrete","endorsement","100","headphones",0.0309088806764674
24,1,"concrete","endorsement","100","headphones",0.0309088806764674
25,1,"concrete","endorsement","100","headphones",0.0380480604057567
26,1,"concrete","endorsement","100","headphones",0.0868975823237462
27,1,"concrete","endorsement","100","headphones",0.309998774459724
28,1,"concrete","endorsement","100","headphones",0.600240379329373
29,1,"concrete","endorsement","100","headphones",0.600240379329373
30,1,"concrete","endorsement","100","headphones",0.684659051090546
31,1,"concrete","endorsement","100","headphones",0.684659051090546
32,1,"concrete","endorsement","100","headphones",0.70930272922394
33,1,"concrete","endorsement","100","headphones",0.685173028119698
34,1,"concrete","endorsement","100","headphones",0.704772139452263
35,1,"concrete","endorsement","100","headphones",0.726209592606019
36,1,"concrete","endorsement","100","headphones",0.729670089156648
37,1,"concrete","endorsement","100","headphones",0.729670089156648
38,1,"concrete","endorsement","100","headphones",0.727732929240794
39,1,"concrete","endorsement","100","headphones",0.706921905340343
40,1,"concrete","endorsement","100","headphones",0.706921905340343
41,1,"concrete","endorsement","100","headphones",0.689600839735221
42,1,"concrete","endorsement","100","headphones",0.689600839735221
43,1,"concrete","endorsement","100","headphones",0.761045357431523
44,1,"concrete","endorsement","100","headphones",0.57904228980863
45,1,"concrete","endorsement","100","headphones",0.580529810355447
46,1,"concrete","endorsement","100","headphones",0.684423906902852
47,1,"concrete","endorsement","100","headphones",0.684209070290241
48,1,"concrete","endorsement","100","headphones",0.684209070290241
49,1,"concrete","endorsement","100","headphones",0.684209070290241
50,1,"concrete","endorsement","100","headphones",0.71499506462468
1,1,"concrete","endorsement","120","headphones",0.00359482184484186
2,1,"concrete","endorsement","120","headphones",0.00401263253306604
3,1,"concrete","endorsement","120","headphones",0.00401263253306604
4,1,"concrete","endorsement","120","headphones",0.00401263253306604
5,1,"concrete","endorsement","120","headphones",0.00411240552714804
6,1,"concrete","endorsement","120","headphones",0.00370582920418701
7,1,"concrete","endorsement","120","headphones",0.00401062010513407
8,1,"concrete","endorsement","120","headphones",0.00401062010513407
9,1,"concrete","endorsement","120","headphones",0.00465812279724437
10,1,"concrete","endorsement","120","headphones",0.00858149625695142
11,1,"concrete","endorsement","120","headphones",0.00919381739390085
12,1,"concrete","endorsement","120","headphones",0.012414441592148
13,1,"concrete","endorsement","120","headphones",0.0185151458265294
14,1,"concrete","endorsement","120","headphones",0.018770140334339
15,1,"concrete","endorsement","120","headphones",0.018770140334339
16,1,"concrete","endorsement","120","headphones",0.018132459707129
17,1,"concrete","endorsement","120","headphones",0.018132459707129
18,1,"concrete","endorsement","120","headphones",0.0175036591193062
19,1,"concrete","endorsement","120","headphones",0.0175036591193062
20,1,"concrete","endorsement","120","headphones",0.0206321894527684
21,1,"concrete","endorsement","120","headphones",0.0206321894527684
22,1,"concrete","endorsement","120","headphones",0.0206321894527684
23,1,"concrete","endorsement","120","headphones",0.0378856139047496
24,1,"concrete","endorsement","120","headphones",0.0378856139047496
25,1,"concrete","endorsement","120","headphones",0.0468044182875015
26,1,"concrete","endorsement","120","headphones",0.108081793017284
27,1,"concrete","endorsement","120","headphones",0.370626493647255
28,1,"concrete","endorsement","120","headphones",0.665202302087345
29,1,"concrete","endorsement","120","headphones",0.665202302087345
30,1,"concrete","endorsement","120","headphones",0.74100240204376
31,1,"concrete","endorsement","120","headphones",0.74100240204376
32,1,"concrete","endorsement","120","headphones",0.761669572308807
33,1,"concrete","endorsement","120","headphones",0.741210253869886
34,1,"concrete","endorsement","120","headphones",0.757664528771297
35,1,"concrete","endorsement","120","headphones",0.776279392189417
36,1,"concrete","endorsement","120","headphones",0.777920161039408
37,1,"concrete","endorsement","120","headphones",0.777920161039408
38,1,"concrete","endorsement","120","headphones",0.776259999798889
39,1,"concrete","endorsement","120","headphones",0.758540655793847
40,1,"concrete","endorsement","120","headphones",0.758540655793847
41,1,"concrete","endorsement","120","headphones",0.743719938321509
42,1,"concrete","endorsement","120","headphones",0.743719938321509
43,1,"concrete","endorsement","120","headphones",0.803763489641615
44,1,"concrete","endorsement","120","headphones",0.643838611846074
45,1,"concrete","endorsement","120","headphones",0.645211475463893
46,1,"concrete","endorsement","120","headphones",0.738527291025085
47,1,"concrete","endorsement","120","headphones",0.73830446753259
48,1,"concrete","endorsement","120","headphones",0.73830446753259
49,1,"concrete","endorsement","120","headphones",0.73830446753259
50,1,"concrete","endorsement","120","headphones",0.76449862859809
1,1,"concrete","endorsement","144","headphones",0.0046423049304416
2,1,"concrete","endorsement","144","headphones",0.00519770476598585
3,1,"concrete","endorsement","144","headphones",0.00519770476598585
4,1,"concrete","endorsement","144","headphones",0.00519770476598585
5,1,"concrete","endorsement","144","headphones",0.00532690724562353
6,1,"concrete","endorsement","144","headphones",0.00479089917938593
7,1,"concrete","endorsement","144","headphones",0.00520697530592588
8,1,"concrete","endorsement","144","headphones",0.00520697530592588
9,1,"concrete","endorsement","144","headphones",0.00610527316565854
10,1,"concrete","endorsement","144","headphones",0.0112414643268147
11,1,"concrete","endorsement","144","headphones",0.0119789996927661
12,1,"concrete","endorsement","144","headphones",0.0161689331469159
13,1,"concrete","endorsement","144","headphones",0.0240443145235267
14,1,"concrete","endorsement","144","headphones",0.0245361995492317
15,1,"concrete","endorsement","144","headphones",0.0245361995492317
16,1,"concrete","endorsement","144","headphones",0.0238882345748605
17,1,"concrete","endorsement","144","headphones",0.0238882345748605
18,1,"concrete","endorsement","144","headphones",0.0231684269259237
19,1,"concrete","endorsement","144","headphones",0.0231684269259237
20,1,"concrete","endorsement","144","headphones",0.0275785312122055
21,1,"concrete","endorsement","144","headphones",0.0275785312122055
22,1,"concrete","endorsement","144","headphones",0.0275785312122055
23,1,"concrete","endorsement","144","headphones",0.0514819597690121
24,1,"concrete","endorsement","144","headphones",0.0514819597690121
25,1,"concrete","endorsement","144","headphones",0.0638883400746023
26,1,"concrete","endorsement","144","headphones",0.149600979357322
27,1,"concrete","endorsement","144","headphones",0.470059950813197
28,1,"concrete","endorsement","144","headphones",0.750220882295687
29,1,"concrete","endorsement","144","headphones",0.750220882295687
30,1,"concrete","endorsement","144","headphones",0.810094939487435
31,1,"concrete","endorsement","144","headphones",0.810094939487435
32,1,"concrete","endorsement","144","headphones",0.825447684852865
33,1,"concrete","endorsement","144","headphones",0.810037561779513
34,1,"concrete","endorsement","144","headphones",0.822280579801634
35,1,"concrete","endorsement","144","headphones",0.836579929933939
36,1,"concrete","endorsement","144","headphones",0.836338542519113
37,1,"concrete","endorsement","144","headphones",0.836338542519113
38,1,"concrete","endorsement","144","headphones",0.835071686768947
39,1,"concrete","endorsement","144","headphones",0.821615353656323
40,1,"concrete","endorsement","144","headphones",0.821615353656323
41,1,"concrete","endorsement","144","headphones",0.810306728248961
42,1,"concrete","endorsement","144","headphones",0.810306728248961
43,1,"concrete","endorsement","144","headphones",0.855468679323
44,1,"concrete","endorsement","144","headphones",0.730140338911888
45,1,"concrete","endorsement","144","headphones",0.73116341997811
46,1,"concrete","endorsement","144","headphones",0.805967317621122
47,1,"concrete","endorsement","144","headphones",0.805750496602017
48,1,"concrete","endorsement","144","headphones",0.805750496602017
49,1,"concrete","endorsement","144","headphones",0.805750496602017
50,1,"concrete","endorsement","144","headphones",0.825654871405533
1,1,"concrete","endorsement","200","headphones",0.00593987388632549
2,1,"concrete","endorsement","200","headphones",0.00667044432860935
3,1,"concrete","endorsement","200","headphones",0.00667044432860935
4,1,"concrete","endorsement","200","headphones",0.00667044432860935
5,1,"concrete","endorsement","200","headphones",0.0068361274988676
6,1,"concrete","endorsement","200","headphones",0.00623460632645687
7,1,"concrete","endorsement","200","headphones",0.00680541191306262
8,1,"concrete","endorsement","200","headphones",0.00680541191306262
9,1,"concrete","endorsement","200","headphones",0.0080588792420563
10,1,"concrete","endorsement","200","headphones",0.0148183843816713
11,1,"concrete","endorsement","200","headphones",0.0157028142568932
12,1,"concrete","endorsement","200","headphones",0.0211735961909305
13,1,"concrete","endorsement","200","headphones",0.0311694201739333
14,1,"concrete","endorsement","200","headphones",0.0320647513483206
15,1,"concrete","endorsement","200","headphones",0.0320647513483206
16,1,"concrete","endorsement","200","headphones",0.0314620775075202
17,1,"concrete","endorsement","200","headphones",0.0314620775075202
18,1,"concrete","endorsement","200","headphones",0.0308039102196849
19,1,"concrete","endorsement","200","headphones",0.0308039102196849
20,1,"concrete","endorsement","200","headphones",0.0370288806412557
21,1,"concrete","endorsement","200","headphones",0.0370288806412557
22,1,"concrete","endorsement","200","headphones",0.0370288806412557
23,1,"concrete","endorsement","200","headphones",0.0700100607458683
